sample	read_id	contig	strain_id
T5	T5|strain1|0014308	demo_contig_1	strain1
T5	T5|strain1|0014312	demo_contig_1	strain1
T5	T5|strain1|0014383	demo_contig_1	strain1
T5	T5|strain1|0014471	demo_contig_1	strain1
T5	T5|strain1|0014483	demo_contig_1	strain1
T5	T5|strain1|0014489	demo_contig_1	strain1
T5	T5|strain1|0014507	demo_contig_1	strain1
T5	T5|strain1|0014526	demo_contig_1	strain1
T5	T5|strain1|0014529	demo_contig_1	strain1
T5	T5|strain1|0014590	demo_contig_1	strain1
T5	T5|strain1|0014612	demo_contig_1	strain1
T5	T5|strain1|0014630	demo_contig_1	strain1
T5	T5|strain1|0014716	demo_contig_1	strain1
T5	T5|strain1|0014734	demo_contig_1	strain1
T5	T5|strain1|0014748	demo_contig_1	strain1
T5	T5|strain1|0014763	demo_contig_1	strain1
T5	T5|strain1|0014785	demo_contig_1	strain1
T5	T5|strain1|0014888	demo_contig_1	strain1
T5	T5|strain1|0014935	demo_contig_1	strain1
T5	T5|strain1|0014966	demo_contig_1	strain1
T5	T5|strain1|0014985	demo_contig_1	strain1
T5	T5|strain1|0015004	demo_contig_1	strain1
T5	T5|strain1|0015044	demo_contig_1	strain1
T5	T5|strain1|0015048	demo_contig_1	strain1
T5	T5|strain1|0015230	demo_contig_1	strain1
T5	T5|strain1|0015245	demo_contig_1	strain1
T5	T5|strain1|0015304	demo_contig_1	strain1
T5	T5|strain1|0015329	demo_contig_1	strain1
T5	T5|strain1|0015336	demo_contig_1	strain1
T5	T5|strain1|0015386	demo_contig_1	strain1
T5	T5|strain1|0015539	demo_contig_1	strain1
T5	T5|strain1|0015566	demo_contig_1	strain1
T5	T5|strain1|0015679	demo_contig_1	strain1
T5	T5|strain1|0015680	demo_contig_1	strain1
T5	T5|strain1|0015713	demo_contig_1	strain1
T5	T5|strain1|0015714	demo_contig_1	strain1
T5	T5|strain1|0015851	demo_contig_1	strain1
T5	T5|strain1|0015867	demo_contig_1	strain1
T5	T5|strain1|0016030	demo_contig_1	strain1
T5	T5|strain1|0016043	demo_contig_1	strain1
T5	T5|strain1|0016215	demo_contig_1	strain1
T5	T5|strain1|0016405	demo_contig_1	strain1
T5	T5|strain1|0016458	demo_contig_1	strain1
T5	T5|strain1|0016466	demo_contig_1	strain1
T5	T5|strain1|0016504	demo_contig_1	strain1
T5	T5|strain1|0016543	demo_contig_1	strain1
T5	T5|strain1|0016548	demo_contig_1	strain1
T5	T5|strain1|0016564	demo_contig_1	strain1
T5	T5|strain1|0016684	demo_contig_1	strain1
T5	T5|strain1|0016695	demo_contig_1	strain1
T5	T5|strain1|0016733	demo_contig_1	strain1
T5	T5|strain1|0016753	demo_contig_1	strain1
T5	T5|strain1|0016818	demo_contig_1	strain1
T5	T5|strain1|0016837	demo_contig_1	strain1
T5	T5|strain1|0016946	demo_contig_1	strain1
T5	T5|strain1|0016959	demo_contig_1	strain1
T5	T5|strain1|0016966	demo_contig_1	strain1
T5	T5|strain1|0017099	demo_contig_1	strain1
T5	T5|strain1|0017110	demo_contig_1	strain1
T5	T5|strain1|0017150	demo_contig_1	strain1
T5	T5|strain1|0017159	demo_contig_1	strain1
T5	T5|strain1|0017227	demo_contig_1	strain1
T5	T5|strain1|0017245	demo_contig_1	strain1
T5	T5|strain1|0017357	demo_contig_1	strain1
T5	T5|strain1|0017491	demo_contig_1	strain1
T5	T5|strain1|0017520	demo_contig_1	strain1
T5	T5|strain1|0017551	demo_contig_1	strain1
T5	T5|strain1|0017698	demo_contig_1	strain1
T5	T5|strain1|0017736	demo_contig_1	strain1
T5	T5|strain1|0017867	demo_contig_1	strain1
T5	T5|strain1|0018017	demo_contig_1	strain1
T5	T5|strain1|0018051	demo_contig_1	strain1
T5	T5|strain1|0018158	demo_contig_1	strain1
T5	T5|strain1|0018204	demo_contig_1	strain1
T5	T5|strain1|0018309	demo_contig_1	strain1
T5	T5|strain1|0018338	demo_contig_1	strain1
T5	T5|strain1|0018381	demo_contig_1	strain1
T5	T5|strain1|0018572	demo_contig_1	strain1
T5	T5|strain1|0018612	demo_contig_1	strain1
T5	T5|strain1|0018631	demo_contig_1	strain1
T5	T5|strain1|0018755	demo_contig_1	strain1
T5	T5|strain1|0018786	demo_contig_1	strain1
T5	T5|strain1|0018907	demo_contig_1	strain1
T5	T5|strain1|0018964	demo_contig_1	strain1
T5	T5|strain1|0018972	demo_contig_1	strain1
T5	T5|strain1|0019054	demo_contig_1	strain1
T5	T5|strain2|0000035	demo_contig_1	strain2
T5	T5|strain2|0000050	demo_contig_1	strain2
T5	T5|strain2|0000256	demo_contig_1	strain2
T6	T6|strain1|0000002	demo_contig_1	strain1
T6	T6|strain1|0000092	demo_contig_1	strain1
T6	T6|strain1|0000120	demo_contig_1	strain1
T6	T6|strain1|0000145	demo_contig_1	strain1
T6	T6|strain1|0000146	demo_contig_1	strain1
T6	T6|strain1|0000155	demo_contig_1	strain1
T6	T6|strain1|0000275	demo_contig_1	strain1
T6	T6|strain1|0000326	demo_contig_1	strain1
T6	T6|strain1|0000350	demo_contig_1	strain1
T6	T6|strain1|0000357	demo_contig_1	strain1
T6	T6|strain1|0000407	demo_contig_1	strain1
T6	T6|strain1|0000482	demo_contig_1	strain1
T6	T6|strain1|0000497	demo_contig_1	strain1
T6	T6|strain1|0000560	demo_contig_1	strain1
T6	T6|strain1|0000579	demo_contig_1	strain1
T6	T6|strain1|0000611	demo_contig_1	strain1
T6	T6|strain1|0000777	demo_contig_1	strain1
T6	T6|strain1|0000782	demo_contig_1	strain1
T6	T6|strain1|0000839	demo_contig_1	strain1
T6	T6|strain1|0000879	demo_contig_1	strain1
T6	T6|strain1|0000937	demo_contig_1	strain1
T6	T6|strain1|0001016	demo_contig_1	strain1
T6	T6|strain1|0001071	demo_contig_1	strain1
T6	T6|strain1|0001103	demo_contig_1	strain1
T6	T6|strain1|0001137	demo_contig_1	strain1
T6	T6|strain1|0001309	demo_contig_1	strain1
T6	T6|strain1|0001321	demo_contig_1	strain1
T6	T6|strain1|0001374	demo_contig_1	strain1
T6	T6|strain1|0001440	demo_contig_1	strain1
T6	T6|strain1|0001461	demo_contig_1	strain1
T6	T6|strain1|0001705	demo_contig_1	strain1
T6	T6|strain1|0001765	demo_contig_1	strain1
T6	T6|strain1|0001825	demo_contig_1	strain1
T6	T6|strain1|0001911	demo_contig_1	strain1
T6	T6|strain1|0001917	demo_contig_1	strain1
T6	T6|strain1|0001944	demo_contig_1	strain1
T6	T6|strain1|0002095	demo_contig_1	strain1
T6	T6|strain1|0002103	demo_contig_1	strain1
T6	T6|strain1|0002224	demo_contig_1	strain1
T6	T6|strain1|0002247	demo_contig_1	strain1
T6	T6|strain1|0002280	demo_contig_1	strain1
T6	T6|strain1|0002287	demo_contig_1	strain1
T6	T6|strain1|0002467	demo_contig_1	strain1
T6	T6|strain1|0002588	demo_contig_1	strain1
T6	T6|strain1|0002674	demo_contig_1	strain1
T6	T6|strain1|0002841	demo_contig_1	strain1
T6	T6|strain1|0002973	demo_contig_1	strain1
T6	T6|strain1|0002976	demo_contig_1	strain1
T6	T6|strain1|0003030	demo_contig_1	strain1
T6	T6|strain1|0003142	demo_contig_1	strain1
T6	T6|strain1|0003193	demo_contig_1	strain1
T6	T6|strain1|0003206	demo_contig_1	strain1
T6	T6|strain1|0003263	demo_contig_1	strain1
T6	T6|strain1|0003285	demo_contig_1	strain1
T6	T6|strain1|0003343	demo_contig_1	strain1
T6	T6|strain1|0003361	demo_contig_1	strain1
T6	T6|strain1|0003377	demo_contig_1	strain1
T6	T6|strain1|0003489	demo_contig_1	strain1
T6	T6|strain1|0003499	demo_contig_1	strain1
T6	T6|strain1|0003552	demo_contig_1	strain1
T6	T6|strain1|0003556	demo_contig_1	strain1
T6	T6|strain1|0003581	demo_contig_1	strain1
T6	T6|strain1|0003676	demo_contig_1	strain1
T6	T6|strain1|0003699	demo_contig_1	strain1
T6	T6|strain1|0003732	demo_contig_1	strain1
T6	T6|strain1|0003919	demo_contig_1	strain1
T6	T6|strain1|0003953	demo_contig_1	strain1
T6	T6|strain1|0003969	demo_contig_1	strain1
T6	T6|strain1|0004007	demo_contig_1	strain1
T6	T6|strain1|0004047	demo_contig_1	strain1
T6	T6|strain1|0004084	demo_contig_1	strain1
T6	T6|strain1|0004092	demo_contig_1	strain1
T6	T6|strain1|0004206	demo_contig_1	strain1
T6	T6|strain1|0004218	demo_contig_1	strain1
T6	T6|strain1|0004342	demo_contig_1	strain1
T6	T6|strain1|0004352	demo_contig_1	strain1
T6	T6|strain1|0004354	demo_contig_1	strain1
T6	T6|strain1|0004437	demo_contig_1	strain1
T6	T6|strain1|0004572	demo_contig_1	strain1
T6	T6|strain1|0004576	demo_contig_1	strain1
T6	T6|strain1|0004581	demo_contig_1	strain1
T6	T6|strain1|0004582	demo_contig_1	strain1
T6	T6|strain1|0004665	demo_contig_1	strain1
T6	T6|strain1|0004679	demo_contig_1	strain1
T6	T6|strain1|0004687	demo_contig_1	strain1
T6	T6|strain1|0004722	demo_contig_1	strain1
T6	T6|strain1|0004757	demo_contig_1	strain1
T6	T6|strain1|0004777	demo_contig_1	strain1
T6	T6|strain1|0004943	demo_contig_1	strain1
T6	T6|strain1|0004966	demo_contig_1	strain1
T6	T6|strain1|0005052	demo_contig_1	strain1
T6	T6|strain1|0005076	demo_contig_1	strain1
T6	T6|strain1|0005131	demo_contig_1	strain1
T6	T6|strain1|0005144	demo_contig_1	strain1
T6	T6|strain1|0005158	demo_contig_1	strain1
T6	T6|strain1|0005161	demo_contig_1	strain1
T6	T6|strain1|0005187	demo_contig_1	strain1
T6	T6|strain1|0005253	demo_contig_1	strain1
T6	T6|strain1|0005416	demo_contig_1	strain1
T6	T6|strain1|0005533	demo_contig_1	strain1
T6	T6|strain1|0005585	demo_contig_1	strain1
T6	T6|strain1|0005609	demo_contig_1	strain1
T6	T6|strain1|0005633	demo_contig_1	strain1
T6	T6|strain1|0005651	demo_contig_1	strain1
T6	T6|strain1|0005721	demo_contig_1	strain1
T6	T6|strain1|0005755	demo_contig_1	strain1
T6	T6|strain1|0005808	demo_contig_1	strain1
T6	T6|strain1|0005843	demo_contig_1	strain1
T6	T6|strain1|0005861	demo_contig_1	strain1
T6	T6|strain1|0005885	demo_contig_1	strain1
T6	T6|strain1|0005931	demo_contig_1	strain1
T6	T6|strain1|0006012	demo_contig_1	strain1
T6	T6|strain1|0006037	demo_contig_1	strain1
T6	T6|strain1|0006063	demo_contig_1	strain1
T6	T6|strain1|0006106	demo_contig_1	strain1
T6	T6|strain1|0006262	demo_contig_1	strain1
T6	T6|strain1|0006312	demo_contig_1	strain1
T6	T6|strain1|0006412	demo_contig_1	strain1
T6	T6|strain1|0006449	demo_contig_1	strain1
T6	T6|strain1|0006468	demo_contig_1	strain1
T6	T6|strain1|0006556	demo_contig_1	strain1
T6	T6|strain1|0006585	demo_contig_1	strain1
T6	T6|strain1|0006879	demo_contig_1	strain1
T6	T6|strain1|0006912	demo_contig_1	strain1
T6	T6|strain1|0006924	demo_contig_1	strain1
T6	T6|strain1|0006980	demo_contig_1	strain1
T6	T6|strain1|0007016	demo_contig_1	strain1
T6	T6|strain1|0007029	demo_contig_1	strain1
T6	T6|strain1|0007063	demo_contig_1	strain1
T6	T6|strain1|0007200	demo_contig_1	strain1
T6	T6|strain1|0007239	demo_contig_1	strain1
T6	T6|strain1|0007309	demo_contig_1	strain1
T6	T6|strain1|0007369	demo_contig_1	strain1
T6	T6|strain1|0007370	demo_contig_1	strain1
T6	T6|strain1|0007392	demo_contig_1	strain1
T6	T6|strain1|0007477	demo_contig_1	strain1
T6	T6|strain1|0007482	demo_contig_1	strain1
T6	T6|strain1|0007485	demo_contig_1	strain1
T6	T6|strain1|0007612	demo_contig_1	strain1
T6	T6|strain1|0007619	demo_contig_1	strain1
T6	T6|strain1|0007645	demo_contig_1	strain1
T6	T6|strain1|0007656	demo_contig_1	strain1
T6	T6|strain1|0007783	demo_contig_1	strain1
T6	T6|strain1|0007938	demo_contig_1	strain1
T6	T6|strain1|0007947	demo_contig_1	strain1
T6	T6|strain1|0007955	demo_contig_1	strain1
T6	T6|strain1|0008006	demo_contig_1	strain1
T6	T6|strain1|0008151	demo_contig_1	strain1
T6	T6|strain1|0008213	demo_contig_1	strain1
T6	T6|strain1|0008297	demo_contig_1	strain1
T6	T6|strain1|0008367	demo_contig_1	strain1
T6	T6|strain1|0008418	demo_contig_1	strain1
T6	T6|strain1|0008452	demo_contig_1	strain1
T6	T6|strain1|0008477	demo_contig_1	strain1
T6	T6|strain1|0008564	demo_contig_1	strain1
T6	T6|strain1|0008625	demo_contig_1	strain1
T6	T6|strain1|0008627	demo_contig_1	strain1
T6	T6|strain1|0008644	demo_contig_1	strain1
T6	T6|strain1|0008691	demo_contig_1	strain1
T6	T6|strain1|0008692	demo_contig_1	strain1
T6	T6|strain1|0008853	demo_contig_1	strain1
T6	T6|strain1|0008881	demo_contig_1	strain1
T6	T6|strain1|0009031	demo_contig_1	strain1
T6	T6|strain1|0009311	demo_contig_1	strain1
T6	T6|strain1|0009339	demo_contig_1	strain1
T6	T6|strain1|0009357	demo_contig_1	strain1
T6	T6|strain1|0009374	demo_contig_1	strain1
T6	T6|strain1|0009388	demo_contig_1	strain1
T6	T6|strain1|0009399	demo_contig_1	strain1
T6	T6|strain1|0009456	demo_contig_1	strain1
T6	T6|strain1|0009464	demo_contig_1	strain1
T6	T6|strain1|0009499	demo_contig_1	strain1
T6	T6|strain1|0009543	demo_contig_1	strain1
T6	T6|strain1|0009701	demo_contig_1	strain1
T6	T6|strain1|0009775	demo_contig_1	strain1
T6	T6|strain1|0009845	demo_contig_1	strain1
T6	T6|strain1|0009868	demo_contig_1	strain1
T6	T6|strain1|0009879	demo_contig_1	strain1
T6	T6|strain1|0009965	demo_contig_1	strain1
T6	T6|strain1|0010018	demo_contig_1	strain1
T6	T6|strain1|0010103	demo_contig_1	strain1
T6	T6|strain1|0010145	demo_contig_1	strain1
T6	T6|strain1|0010283	demo_contig_1	strain1
T6	T6|strain1|0010295	demo_contig_1	strain1
T6	T6|strain1|0010348	demo_contig_1	strain1
T6	T6|strain1|0010393	demo_contig_1	strain1
T6	T6|strain1|0010487	demo_contig_1	strain1
T6	T6|strain1|0010583	demo_contig_1	strain1
T6	T6|strain1|0010593	demo_contig_1	strain1
T6	T6|strain1|0010629	demo_contig_1	strain1
T6	T6|strain1|0010657	demo_contig_1	strain1
T6	T6|strain1|0010753	demo_contig_1	strain1
T6	T6|strain1|0010793	demo_contig_1	strain1
T6	T6|strain1|0010800	demo_contig_1	strain1
T6	T6|strain1|0010872	demo_contig_1	strain1
T6	T6|strain1|0010999	demo_contig_1	strain1
T6	T6|strain1|0011052	demo_contig_1	strain1
T6	T6|strain1|0011069	demo_contig_1	strain1
T6	T6|strain1|0011083	demo_contig_1	strain1
T6	T6|strain1|0011087	demo_contig_1	strain1
T6	T6|strain1|0011122	demo_contig_1	strain1
T6	T6|strain1|0011123	demo_contig_1	strain1
T6	T6|strain1|0011176	demo_contig_1	strain1
T6	T6|strain1|0011178	demo_contig_1	strain1
T6	T6|strain1|0011270	demo_contig_1	strain1
T6	T6|strain1|0011424	demo_contig_1	strain1
T6	T6|strain1|0011454	demo_contig_1	strain1
T6	T6|strain1|0011480	demo_contig_1	strain1
T6	T6|strain1|0011527	demo_contig_1	strain1
T6	T6|strain1|0011970	demo_contig_1	strain1
T6	T6|strain1|0012151	demo_contig_1	strain1
T6	T6|strain1|0012163	demo_contig_1	strain1
T6	T6|strain1|0012419	demo_contig_1	strain1
T6	T6|strain1|0012429	demo_contig_1	strain1
T6	T6|strain1|0012467	demo_contig_1	strain1
T6	T6|strain1|0012470	demo_contig_1	strain1
T6	T6|strain1|0012484	demo_contig_1	strain1
T6	T6|strain1|0012567	demo_contig_1	strain1
T6	T6|strain1|0012601	demo_contig_1	strain1
T6	T6|strain1|0012653	demo_contig_1	strain1
T6	T6|strain1|0012690	demo_contig_1	strain1
T6	T6|strain1|0012772	demo_contig_1	strain1
T6	T6|strain1|0012869	demo_contig_1	strain1
T6	T6|strain1|0012909	demo_contig_1	strain1
T6	T6|strain1|0012984	demo_contig_1	strain1
T6	T6|strain1|0013020	demo_contig_1	strain1
T6	T6|strain1|0013029	demo_contig_1	strain1
T6	T6|strain1|0013037	demo_contig_1	strain1
T6	T6|strain1|0013065	demo_contig_1	strain1
T6	T6|strain1|0013128	demo_contig_1	strain1
T6	T6|strain1|0013191	demo_contig_1	strain1
T6	T6|strain1|0013315	demo_contig_1	strain1
T6	T6|strain1|0013406	demo_contig_1	strain1
T6	T6|strain1|0013449	demo_contig_1	strain1
T6	T6|strain1|0013473	demo_contig_1	strain1
T6	T6|strain1|0013621	demo_contig_1	strain1
T6	T6|strain1|0013680	demo_contig_1	strain1
T6	T6|strain1|0013685	demo_contig_1	strain1
T6	T6|strain1|0013779	demo_contig_1	strain1
T6	T6|strain1|0013789	demo_contig_1	strain1
T6	T6|strain1|0013941	demo_contig_1	strain1
T6	T6|strain1|0013944	demo_contig_1	strain1
T6	T6|strain1|0013984	demo_contig_1	strain1
T6	T6|strain1|0014019	demo_contig_1	strain1
T6	T6|strain1|0014098	demo_contig_1	strain1
T6	T6|strain1|0014132	demo_contig_1	strain1
T6	T6|strain1|0014192	demo_contig_1	strain1
T6	T6|strain1|0014248	demo_contig_1	strain1
T6	T6|strain1|0014304	demo_contig_1	strain1
T6	T6|strain1|0014417	demo_contig_1	strain1
T6	T6|strain1|0014730	demo_contig_1	strain1
T6	T6|strain1|0014744	demo_contig_1	strain1
T6	T6|strain1|0014946	demo_contig_1	strain1
T6	T6|strain1|0014952	demo_contig_1	strain1
T6	T6|strain1|0015088	demo_contig_1	strain1
T6	T6|strain1|0015199	demo_contig_1	strain1
T6	T6|strain1|0015344	demo_contig_1	strain1
T6	T6|strain1|0015486	demo_contig_1	strain1
T6	T6|strain1|0015530	demo_contig_1	strain1
T6	T6|strain1|0015618	demo_contig_1	strain1
T6	T6|strain1|0015651	demo_contig_1	strain1
T6	T6|strain1|0015741	demo_contig_1	strain1
T6	T6|strain1|0015949	demo_contig_1	strain1
T6	T6|strain1|0016051	demo_contig_1	strain1
T6	T6|strain1|0016114	demo_contig_1	strain1
T6	T6|strain1|0016118	demo_contig_1	strain1
T6	T6|strain1|0016133	demo_contig_1	strain1
T6	T6|strain1|0016142	demo_contig_1	strain1
T6	T6|strain1|0016347	demo_contig_1	strain1
T6	T6|strain1|0016434	demo_contig_1	strain1
T6	T6|strain1|0016487	demo_contig_1	strain1
T6	T6|strain1|0016494	demo_contig_1	strain1
T6	T6|strain1|0016531	demo_contig_1	strain1
T6	T6|strain1|0016597	demo_contig_1	strain1
T6	T6|strain1|0016627	demo_contig_1	strain1
T6	T6|strain1|0016631	demo_contig_1	strain1
T6	T6|strain1|0016655	demo_contig_1	strain1
T6	T6|strain1|0016730	demo_contig_1	strain1
T6	T6|strain1|0016739	demo_contig_1	strain1
T6	T6|strain1|0016744	demo_contig_1	strain1
T6	T6|strain1|0016755	demo_contig_1	strain1
T6	T6|strain1|0016764	demo_contig_1	strain1
T6	T6|strain1|0016869	demo_contig_1	strain1
T6	T6|strain1|0016886	demo_contig_1	strain1
T6	T6|strain1|0016919	demo_contig_1	strain1
T6	T6|strain1|0016966	demo_contig_1	strain1
T6	T6|strain1|0017049	demo_contig_1	strain1
T6	T6|strain1|0017069	demo_contig_1	strain1
T6	T6|strain1|0017107	demo_contig_1	strain1
T6	T6|strain1|0017259	demo_contig_1	strain1
T6	T6|strain1|0017382	demo_contig_1	strain1
T6	T6|strain1|0017424	demo_contig_1	strain1
T6	T6|strain1|0017457	demo_contig_1	strain1
T6	T6|strain1|0017624	demo_contig_1	strain1
T6	T6|strain1|0017784	demo_contig_1	strain1
T6	T6|strain1|0017812	demo_contig_1	strain1
T6	T6|strain1|0017852	demo_contig_1	strain1
T6	T6|strain1|0017913	demo_contig_1	strain1
T6	T6|strain1|0017929	demo_contig_1	strain1
T6	T6|strain1|0017951	demo_contig_1	strain1
T6	T6|strain1|0018026	demo_contig_1	strain1
T6	T6|strain1|0018137	demo_contig_1	strain1
T6	T6|strain1|0018152	demo_contig_1	strain1
T6	T6|strain1|0018155	demo_contig_1	strain1
T6	T6|strain1|0018190	demo_contig_1	strain1
T6	T6|strain1|0018292	demo_contig_1	strain1
T6	T6|strain1|0018334	demo_contig_1	strain1
T6	T6|strain1|0018428	demo_contig_1	strain1
T6	T6|strain1|0018441	demo_contig_1	strain1
T6	T6|strain1|0018457	demo_contig_1	strain1
T6	T6|strain1|0018489	demo_contig_1	strain1
T6	T6|strain1|0018490	demo_contig_1	strain1
T6	T6|strain1|0018560	demo_contig_1	strain1
T6	T6|strain1|0018667	demo_contig_1	strain1
T6	T6|strain1|0018746	demo_contig_1	strain1
T6	T6|strain1|0018773	demo_contig_1	strain1
T6	T6|strain1|0018965	demo_contig_1	strain1
T6	T6|strain1|0019020	demo_contig_1	strain1
T6	T6|strain1|0019054	demo_contig_1	strain1
T6	T6|strain1|0019065	demo_contig_1	strain1
T6	T6|strain1|0019105	demo_contig_1	strain1
T6	T6|strain1|0019188	demo_contig_1	strain1
